created_doc_time,avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
2025-10-03 09:11:10+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-04-21 00:00:00+02:00,OOtlNhrGxLhVg7BqW-Uq0A,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 6 T,1,MAW,PT1M,2,2023-04-10 00:00:00+02:00
2025-10-03 09:11:10+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-07-01 00:00:00+02:00,3Q7dUDNqiGx6E_eFkJIGrw,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 1 T,1,MAW,PT1M,2,2023-05-01 00:00:00+02:00
2025-10-05 17:47:22+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-07-17 00:00:00+02:00,2vGVlSOzfzjDOao3qQBbTQ,157.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT1M,2,2023-05-01 00:00:00+02:00
2025-10-05 19:05:03+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-04-27 18:00:00+02:00,ZEkzI0V-xdcdkPQsm-s1kw,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 1 T,1,MAW,PT1M,2,2023-04-17 08:00:00+02:00
2025-10-05 19:05:04+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-05-29 18:00:00+02:00,PkqOqIAOrS--EaSwsSqTaw,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 2 T,1,MAW,PT1M,2,2023-05-08 08:00:00+02:00
2025-10-06 11:00:13+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-01-20 07:30:00+01:00,wZcJpO00doL3MYJwu57L2A,422.0,Fossil Gas,22WT-POWE000244W,Belgium,T-power Beringen,T-power Beringen,1,MAW,PT1M,2,2023-01-15 07:30:00+01:00
2025-10-06 11:02:08+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-05-14 18:00:00+02:00,gxnG2cLQIp-apLVx7F_5ZQ,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 2 T,1,MAW,PT1M,2,2023-05-02 08:00:00+02:00
2025-10-06 11:02:08+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-05-14 18:00:00+02:00,thD9iwBm201bjRbX_-fJbg,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 3 T,1,MAW,PT1M,2,2023-05-02 08:00:00+02:00
2025-10-06 11:17:25+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-05-15 00:00:00+02:00,pQekNHC1BQrcYNgrP8FARQ,289.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R GT,1,MAW,PT1M,2,2023-05-01 00:00:00+02:00
2025-10-06 11:17:26+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-05-15 00:00:00+02:00,Ho09Q4Gt8SzrHyXuQFe-ug,162.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R ST,1,MAW,PT1M,2,2023-05-01 00:00:00+02:00
2025-10-06 14:04:32+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-07-05 18:00:00+02:00,ThaCkVYLP9Fepgp0BHixLg,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 4 T,1,MAW,PT1M,2,2023-05-02 08:00:00+02:00
2025-10-06 14:04:33+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-07-05 18:00:00+02:00,ytgvuPIHkd4_-m7EEJHraQ,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 5 T,1,MAW,PT1M,2,2023-05-02 08:00:00+02:00
2025-10-06 14:04:33+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-07-05 18:00:00+02:00,AcV3TjJtMVehwZpt3s2wSQ,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 6 T,1,MAW,PT1M,2,2023-05-02 08:00:00+02:00
2025-10-06 14:15:10+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-06-12 00:00:00+02:00,SbPbUoaBzBKehUrSnXiGpw,150.0,Fossil Gas,22WDROGEN0000863,Belgium,DROGENBOS TGV,DROGENBOS GT1,1,MAW,PT1M,2,2023-05-22 00:00:00+02:00
2025-10-06 16:13:16+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-01-20 07:30:00+01:00,-TS0VEYrWWmMNNLHaNZYOA,422.0,Fossil Gas,22WT-POWE000244W,Belgium,T-power Beringen,T-power Beringen,1,MAW,PT1M,2,2023-01-15 07:30:00+01:00
2025-10-06 18:04:30+02:00,0,BE,Planned maintenance,A03,,2023-01-03 15:00:00+01:00,nCYGn4HPvOBiVrWtRFL35g,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 6 T,1,MAW,PT1M,2,2023-01-03 12:54:00+01:00
2025-10-06 18:05:49+02:00,0,BE,Planned maintenance,A03,,2023-01-04 15:00:00+01:00,n_oLvJku8P3ez2aEnmHKFA,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 5 T,1,MAW,PT1M,2,2023-01-04 12:45:00+01:00
2025-10-06 18:08:05+02:00,156.09,BE,Planned maintenance,A03,Cancelled,2023-01-25 16:00:00+01:00,YFxeUlod1mUXwd-L04j2HQ,156.3,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT2,1,MAW,PT1M,2,2023-01-25 08:00:00+01:00
2025-10-06 18:08:10+02:00,156.09,BE,Planned maintenance,A03,Cancelled,2023-01-25 16:00:00+01:00,gHObK7eKcqGD9Tqp7jeasg,156.3,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT2,1,MAW,PT1M,2,2023-01-25 08:00:00+01:00
2025-10-06 18:08:10+02:00,156.09,BE,Planned maintenance,A03,Cancelled,2023-01-25 16:00:00+01:00,PpiQEA8CtyIGeoU7qB14lw,157.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT1M,2,2023-01-25 08:00:00+01:00
2025-10-06 18:08:18+02:00,129.41,BE,Planned maintenance,A03,,2023-02-20 16:00:00+01:00,-e2KLgPkkTnUK_F-NnFRjA,160.0,Fossil Gas,22WDROGEN0000863,Belgium,DROGENBOS TGV,DROGENBOS ST,1,MAW,PT1M,2,2023-02-20 08:00:00+01:00
2025-10-06 18:08:18+02:00,120.17,BE,Planned maintenance,A03,,2023-02-20 16:00:00+01:00,YTFRxLOg0kagB-ATSBzfkQ,150.0,Fossil Gas,22WDROGEN0000863,Belgium,DROGENBOS TGV,DROGENBOS GT2,1,MAW,PT1M,2,2023-02-20 08:00:00+01:00
2025-10-06 18:08:18+02:00,147.55,BE,Planned maintenance,A03,,2023-02-20 16:00:00+01:00,Hsnpq8zrCD1hTIko10XMVg,150.0,Fossil Gas,22WDROGEN0000863,Belgium,DROGENBOS TGV,DROGENBOS GT1,1,MAW,PT1M,2,2023-02-20 08:00:00+01:00
2025-10-06 18:08:38+02:00,140,BE,Planned maintenance,A03,Cancelled,2023-01-06 23:59:00+01:00,HzbAAISTXtE2o8S-mWObUQ,268.0,Biomass,22WRODENH000213L,Belgium,RODENHUIZE 4,RODENHUIZE 4,1,MAW,PT1M,2,2023-01-06 17:00:00+01:00
2025-10-06 18:08:38+02:00,180,BE,Planned maintenance,A03,Cancelled,2023-01-07 12:00:00+01:00,-lxI1mhZ1toLc9z2GbjZ_A,268.0,Biomass,22WRODENH000213L,Belgium,RODENHUIZE 4,RODENHUIZE 4,1,MAW,PT1M,2,2023-01-07 00:00:00+01:00
2025-10-06 18:09:15+02:00,385,BE,Planned maintenance,A03,,2023-01-08 02:00:00+01:00,0UsIY-jsKKyUneBEc4VWuA,445.0,Nuclear,22WDOELX1000076X,Belgium,DOEL 1,DOEL 1,1,MAW,PT1M,1,2023-01-08 00:00:00+01:00
2025-10-06 18:11:36+02:00,0,BE,Planned maintenance,A03,,2023-01-11 18:00:00+01:00,die06pjKQe-w6K_JmRZq4w,289.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R GT,1,MAW,PT1M,1,2023-01-11 00:00:00+01:00
2025-10-06 18:11:36+02:00,0,BE,Planned maintenance,A03,,2023-01-11 18:00:00+01:00,UKqWEBuzOaL9s8Q4WGUrTw,162.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R ST,1,MAW,PT1M,1,2023-01-11 00:00:00+01:00
2025-10-06 18:11:50+02:00,948.12,BE,Planned maintenance,A03,,2023-01-31 23:59:00+01:00,ac8etgghlWbzJOLJrk8ZbQ,1008.0,Nuclear,22WTIHANG000241T,Belgium,TIHANGE 2,TIHANGE 2,1,MAW,PT1M,1,2023-01-31 18:30:00+01:00
2025-10-06 18:14:51+02:00,81,BE,Planned maintenance,A03,Cancelled,2023-01-11 18:30:00+01:00,F8PnUzg8xlqMBM7atdL-bA,268.0,Biomass,22WRODENH000213L,Belgium,RODENHUIZE 4,RODENHUIZE 4,1,MAW,PT1M,2,2023-01-11 15:00:00+01:00
2025-10-06 18:18:20+02:00,0,BE,Planned maintenance,A03,,2023-01-16 12:00:00+01:00,2k4qkzpAFnTSGjGWDA8mew,157.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT1M,1,2023-01-16 08:00:00+01:00
2025-10-06 18:21:32+02:00,0,BE,Planned maintenance,A03,,2023-01-16 18:00:00+01:00,KDVaxjON4Ik6Ag_DlLDqYw,150.0,Fossil Gas,22WDROGEN0000863,Belgium,DROGENBOS TGV,DROGENBOS GT2,1,MAW,PT1M,2,2023-01-16 08:00:00+01:00
2025-10-06 18:21:32+02:00,0,BE,Planned maintenance,A03,,2023-01-16 18:00:00+01:00,FqaafblYomhYmHKsUhIn2g,160.0,Fossil Gas,22WDROGEN0000863,Belgium,DROGENBOS TGV,DROGENBOS ST,1,MAW,PT1M,2,2023-01-16 08:00:00+01:00
2025-10-06 18:21:32+02:00,0,BE,Planned maintenance,A03,,2023-01-16 18:00:00+01:00,6jaBYj9rZt0A12kjyPCQSQ,150.0,Fossil Gas,22WDROGEN0000863,Belgium,DROGENBOS TGV,DROGENBOS GT1,1,MAW,PT1M,2,2023-01-16 08:00:00+01:00
2025-10-06 18:23:14+02:00,97.5,BE,Planned maintenance,A03,Cancelled,2023-01-18 00:00:00+01:00,s8Q27vFAYcYQX6fkOXJG-Q,264.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE GT,1,MAW,PT1M,5,2023-01-17 16:00:00+01:00
2025-10-06 18:23:14+02:00,52.5,BE,Planned maintenance,A03,Cancelled,2023-01-18 00:00:00+01:00,v_gWJA_SqcjrW5kMTD7dRA,121.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE ST,1,MAW,PT1M,5,2023-01-17 16:00:00+01:00
2025-10-06 18:23:37+02:00,97.5,BE,Planned maintenance,A03,Cancelled,2023-01-18 08:00:00+01:00,j2E4gvAg-GNlS0-8z7x6RA,264.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE GT,1,MAW,PT1M,2,2023-01-18 00:00:00+01:00
2025-10-06 18:23:37+02:00,52.5,BE,Planned maintenance,A03,Cancelled,2023-01-18 08:00:00+01:00,n9BdhS1GCMjkUXsQvlsYfQ,121.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE ST,1,MAW,PT1M,2,2023-01-18 00:00:00+01:00
2025-10-06 18:23:37+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-01-20 00:00:00+01:00,YpXbm0hQeqPdl__8Hvt3MA,264.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE GT,1,MAW,PT1M,2,2023-01-18 08:00:00+01:00
2025-10-06 18:23:38+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-01-20 00:00:00+01:00,zFh7ifHnDkYWbg4BYL5RNQ,121.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE ST,1,MAW,PT1M,2,2023-01-18 08:00:00+01:00
2025-10-06 18:26:54+02:00,0,BE,Planned maintenance,A03,,2023-01-19 15:29:00+01:00,IPIvkdC2ogHmQ-pYhG_3DA,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 4 T,1,MAW,PT1M,2,2023-01-19 08:00:00+01:00
2025-10-06 18:27:09+02:00,214,BE,Planned maintenance,A03,,2023-01-20 05:00:00+01:00,A2tQ242WApQ0yHasLN8pxQ,386.0,Fossil Gas,22WSAINT-000221B,Belgium,SAINT-GHISLAIN STEG,SAINT-GHISLAIN STEG,1,MAW,PT1M,1,2023-01-19 20:00:00+01:00
2025-10-06 18:29:39+02:00,0,BE,Planned maintenance,A03,,2023-01-22 16:00:00+01:00,8cRhNEG1rEia0C7_KnNF5g,264.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE GT,1,MAW,PT1M,2,2023-01-21 01:00:00+01:00
2025-10-06 18:29:39+02:00,0,BE,Planned maintenance,A03,,2023-01-22 16:00:00+01:00,JgQztNVYRo7v8LcLn4ZImA,121.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE ST,1,MAW,PT1M,2,2023-01-21 01:00:00+01:00
2025-10-06 18:42:37+02:00,230.8,BE,Planned maintenance,A03,,2023-01-23 16:40:00+01:00,xCHpTVyoCwlPrOnevkTvSA,422.0,Fossil Gas,22WT-POWE000244W,Belgium,T-power Beringen,T-power Beringen,1,MAW,PT1M,5,2023-01-23 07:00:00+01:00
2025-10-06 18:49:20+02:00,150.8,BE,Planned maintenance,A03,,2023-01-25 13:15:00+01:00,l0EG0HDL-sQ3R8mNSaW6UQ,156.3,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT2,1,MAW,PT1M,6,2023-01-25 08:00:00+01:00
2025-10-06 18:49:20+02:00,139.49,BE,Planned maintenance,A03,,2023-01-25 13:15:00+01:00,wLMcUqoPOMK6lySHIfvDWQ,167.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG ST,1,MAW,PT1M,6,2023-01-25 08:00:00+01:00
2025-10-06 18:49:20+02:00,129.53,BE,Planned maintenance,A03,,2023-01-25 13:15:00+01:00,gBFxW15cQ6N3EHd1pWeq9Q,157.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT1M,6,2023-01-25 08:00:00+01:00
2025-10-06 19:14:47+02:00,139.49,BE,Planned maintenance,A03,,2023-01-26 12:03:00+01:00,dFfuGYS2o0QbIIWVfeJITA,167.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG ST,1,MAW,PT1M,6,2023-01-26 08:00:00+01:00
2025-10-06 19:14:47+02:00,129.53,BE,Planned maintenance,A03,,2023-01-26 12:03:00+01:00,2Nprk8bZOP3J6fgwRg2khg,156.3,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT2,1,MAW,PT1M,6,2023-01-26 08:00:00+01:00
2025-10-06 19:14:47+02:00,150.8,BE,Planned maintenance,A03,,2023-01-26 12:03:00+01:00,deyPI-CRvVu5cW0XX2gByQ,157.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT1M,6,2023-01-26 08:00:00+01:00
2025-10-06 19:19:00+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-04-21 07:30:00+02:00,jvf3YhVdIaZNY-SqAYpu1A,422.0,Fossil Gas,22WT-POWE000244W,Belgium,T-power Beringen,T-power Beringen,1,MAW,PT1M,2,2023-04-16 07:30:00+02:00
2025-10-06 19:19:08+02:00,0,BE,Planned maintenance,A03,,2023-01-30 12:56:00+01:00,-XexTA4v43e4WXHWeUTmYA,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 1 T,1,MAW,PT1M,2,2023-01-30 10:00:00+01:00
2025-10-06 19:19:41+02:00,0,BE,Planned maintenance,A03,,2023-02-01 14:00:00+01:00,0n46YdQuYPwDZV0SHY88eQ,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 3 T,1,MAW,PT1M,1,2023-02-01 10:00:00+01:00
2025-10-06 19:20:40+02:00,290,BE,Planned maintenance,A03,,2023-02-01 01:59:00+01:00,JTPc4Fx9BB5HbxvWE893iA,315.0,Fossil Gas,22WZELZAT0002618,Belgium,Zelzate 2 Knippegroen,Zelzate 2 Knippegroen,1,MAW,PT1M,2,2023-01-31 12:36:00+01:00
2025-10-06 19:21:14+02:00,0,BE,Planned maintenance,A03,,2023-02-03 14:00:00+01:00,J5kGIsiSjmptQh9qY2zL3Q,157.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT1M,1,2023-02-03 06:00:00+01:00
2025-10-06 19:21:14+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-02-03 14:00:00+01:00,_n2V5fYbx8VnuoqxzIdOHw,167.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG ST,1,MAW,PT1M,2,2023-02-03 06:00:00+01:00
2025-10-06 19:21:14+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-02-03 14:00:00+01:00,2b8RRWQoiYRQwVZ2yw9Kjg,157.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT1M,2,2023-02-03 06:00:00+01:00
2025-10-06 19:25:50+02:00,260,BE,Planned maintenance,A03,,2023-02-03 19:26:00+01:00,VKBIaFSC71OXeLIvukbwHg,315.0,Fossil Gas,22WZELZAT0002618,Belgium,Zelzate 2 Knippegroen,Zelzate 2 Knippegroen,1,MAW,PT1M,5,2023-02-01 02:00:00+01:00
2025-10-06 19:27:49+02:00,1036.29,BE,Planned maintenance,A03,,2023-04-22 00:00:00+02:00,T_fewkA8aOh6BW89SbL8Cg,1039.0,Nuclear,22WDOELX40000793,Belgium,DOEL 4,DOEL 4,1,MAW,PT1M,1,2023-03-09 00:00:00+01:00
2025-10-06 19:37:08+02:00,252,BE,Planned maintenance,A03,Cancelled,2023-02-09 02:30:00+01:00,BGZResHCx2wXoxR0gv4xdg,315.0,Fossil Gas,22WZELZAT0002618,Belgium,Zelzate 2 Knippegroen,Zelzate 2 Knippegroen,1,MAW,PT1M,2,2023-02-08 02:30:00+01:00
2025-10-06 19:37:55+02:00,380,BE,Planned maintenance,A03,Cancelled,2023-03-07 17:00:00+01:00,RydzpsLrdkJmXZ-wO_jCaw,386.0,Fossil Gas,22WSAINT-000221B,Belgium,SAINT-GHISLAIN STEG,SAINT-GHISLAIN STEG,1,MAW,PT1M,2,2023-03-07 06:00:00+01:00
2025-10-06 19:40:28+02:00,0,BE,Planned maintenance,A03,,2023-02-12 16:00:00+01:00,OlM2-ue1WEl683RW6d5-pQ,264.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE GT,1,MAW,PT1M,1,2023-02-10 12:00:00+01:00
2025-10-06 19:40:28+02:00,0,BE,Planned maintenance,A03,,2023-02-12 16:00:00+01:00,EDFqZfQXqlAtEfq9DmNPHQ,121.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE ST,1,MAW,PT1M,1,2023-02-10 12:00:00+01:00
2025-10-06 19:42:56+02:00,80.1,BE,Planned maintenance,A03,,2023-02-12 16:00:00+01:00,b7uSnZwz-puB3uPdR3vteA,268.0,Biomass,22WRODENH000213L,Belgium,RODENHUIZE 4,RODENHUIZE 4,1,MAW,PT1M,2,2023-02-12 12:00:00+01:00
2025-10-06 19:46:16+02:00,0,BE,Planned maintenance,A03,,2023-02-22 13:30:00+01:00,KO6-ZLf6DCVcc8XPu5fKNg,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 4 T,1,MAW,PT1M,1,2023-02-22 12:00:00+01:00
2025-10-06 19:46:16+02:00,0,BE,Planned maintenance,A03,,2023-02-22 13:30:00+01:00,QiPH0ZHaZfcFbGg0qR1ICA,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 6 T,1,MAW,PT1M,1,2023-02-22 12:00:00+01:00
2025-10-06 19:46:55+02:00,0,BE,Planned maintenance,A03,,2023-02-19 16:00:00+01:00,FM1E96xU22kShX3A4_FsjA,121.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE ST,1,MAW,PT1M,1,2023-02-15 22:00:00+01:00
2025-10-06 19:46:55+02:00,0,BE,Planned maintenance,A03,,2023-02-19 16:00:00+01:00,aUcEhXSy8HTbe4DbDiR5jQ,264.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE GT,1,MAW,PT1M,1,2023-02-15 22:00:00+01:00
2025-10-06 20:00:59+02:00,0,BE,Planned maintenance,A03,,2023-02-17 15:00:00+01:00,c1VLmPCKPK6dJDPADi-gFg,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 5 T,1,MAW,PT1M,1,2023-02-17 12:30:00+01:00
2025-10-06 20:01:40+02:00,0,BE,Planned maintenance,A03,Cancelled,2023-03-03 16:00:00+01:00,9FdvAzDSMi44f9LCBqTy2w,264.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE GT,1,MAW,PT1M,3,2023-03-01 08:00:00+01:00
2025-10-06 20:02:57+02:00,240,BE,Planned maintenance,A03,,2023-02-20 02:00:00+01:00,pXsekqSuUNpqulIfoDOFpw,315.0,Fossil Gas,22WZELZAT0002618,Belgium,Zelzate 2 Knippegroen,Zelzate 2 Knippegroen,1,MAW,PT1M,1,2023-02-19 14:00:00+01:00
2025-10-06 20:03:27+02:00,200,BE,Planned maintenance,A03,,2023-02-20 08:30:00+01:00,a2B84ZJAzdde-jMA0024Dg,268.0,Biomass,22WRODENH000213L,Belgium,RODENHUIZE 4,RODENHUIZE 4,1,MAW,PT1M,3,2023-02-20 02:30:00+01:00
2025-10-06 20:03:59+02:00,260,BE,Planned maintenance,A03,,2023-02-22 20:00:00+01:00,-8-AZT47ZsnuQh3WtcmYMQ,315.0,Fossil Gas,22WZELZAT0002618,Belgium,Zelzate 2 Knippegroen,Zelzate 2 Knippegroen,1,MAW,PT1M,1,2023-02-22 03:00:00+01:00
2025-10-06 20:03:59+02:00,250,BE,Planned maintenance,A03,,2023-02-20 18:30:00+01:00,n0unq3fHSH4hnWSiM7xVKA,315.0,Fossil Gas,22WZELZAT0002618,Belgium,Zelzate 2 Knippegroen,Zelzate 2 Knippegroen,1,MAW,PT1M,1,2023-02-20 13:30:00+01:00
2025-10-06 20:05:09+02:00,0,BE,Planned maintenance,A03,,2023-02-25 16:00:00+01:00,IBH8U_Zn_oqDUi6OlS5YrQ,386.0,Fossil Gas,22WSAINT-000221B,Belgium,SAINT-GHISLAIN STEG,SAINT-GHISLAIN STEG,1,MAW,PT1M,1,2023-02-25 08:00:00+01:00
2025-10-06 20:05:16+02:00,151.98,BE,Planned maintenance,A03,Cancelled,2023-02-21 16:00:00+01:00,kr6KnZovFB6-a2EibKd3bQ,160.0,Fossil Gas,22WDROGEN0000863,Belgium,DROGENBOS TGV,DROGENBOS ST,1,MAW,PT1M,4,2023-02-21 08:00:00+01:00
2025-10-06 20:05:16+02:00,141.12,BE,Planned maintenance,A03,Cancelled,2023-02-21 16:00:00+01:00,nGBt7mQsghxLp6Mdi0ex6A,150.0,Fossil Gas,22WDROGEN0000863,Belgium,DROGENBOS TGV,DROGENBOS GT1,1,MAW,PT1M,4,2023-02-21 08:00:00+01:00
2025-10-06 20:05:16+02:00,141.12,BE,Planned maintenance,A03,Cancelled,2023-02-21 16:00:00+01:00,vJ9V3LJwrsmlNBvgSHi8dQ,150.0,Fossil Gas,22WDROGEN0000863,Belgium,DROGENBOS TGV,DROGENBOS GT2,1,MAW,PT1M,4,2023-02-21 08:00:00+01:00
2025-10-06 20:07:05+02:00,0,BE,Planned maintenance,A03,,2023-02-22 15:28:00+01:00,2PGNmvs5b5pmB0MhY4m92w,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 5 T,1,MAW,PT1M,3,2023-02-22 10:00:00+01:00
2025-10-06 20:08:42+02:00,0,BE,Planned maintenance,A03,,2023-03-20 20:00:00+01:00,iIbdun8gOGfiS6AkkPZjrg,150.0,Fossil Gas,22W201806271---D,Belgium,EDF Luminus Seraing TGV,EDF Luminus Seraing GT1,1,MAW,PT1M,2,2023-03-20 00:00:00+01:00
2025-10-06 20:09:30+02:00,0,BE,Planned maintenance,A03,,2023-02-26 16:00:00+01:00,vdDlLKebiv8Bp6p0DPe48Q,264.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE GT,1,MAW,PT1M,1,2023-02-24 14:00:00+01:00
2025-10-06 20:09:30+02:00,0,BE,Planned maintenance,A03,,2023-02-26 16:00:00+01:00,nJEGwFqUnLMaWh1KHRs7tw,121.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE ST,1,MAW,PT1M,1,2023-02-24 14:00:00+01:00
2025-10-06 20:11:47+02:00,198.25,BE,Planned maintenance,A03,Cancelled,2023-02-27 08:30:00+01:00,ZgD2uy1Th8pOJ21rgEI7Tw,264.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE GT,1,MAW,PT1M,2,2023-02-27 03:00:00+01:00
2025-10-06 20:11:47+02:00,106.75,BE,Planned maintenance,A03,Cancelled,2023-02-27 08:30:00+01:00,HFDCetXMrJlKZxGBq9rcWQ,121.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE ST,1,MAW,PT1M,2,2023-02-27 03:00:00+01:00
2025-10-06 20:12:12+02:00,198.25,BE,Planned maintenance,A03,Cancelled,2023-02-28 05:30:00+01:00,21qbCgOkh9lZV8wH2eIivw,264.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE GT,1,MAW,PT1M,2,2023-02-28 00:00:00+01:00
2025-10-06 20:12:12+02:00,106.75,BE,Planned maintenance,A03,Cancelled,2023-02-28 05:30:00+01:00,OXyzVtwLsBP_WdJW2AQ2dQ,121.0,Fossil Gas,22W20181005PU--J,Belgium,VILVOORDE TGV,VILVOORDE ST,1,MAW,PT1M,2,2023-02-28 00:00:00+01:00
2025-10-06 20:12:30+02:00,220,BE,Planned maintenance,A03,,2023-03-03 14:00:00+01:00,vbqNSAVmvh_lYFV9Oyg8mw,268.0,Biomass,22WRODENH000213L,Belgium,RODENHUIZE 4,RODENHUIZE 4,1,MAW,PT1M,1,2023-03-03 00:00:00+01:00
2025-10-06 20:12:35+02:00,380,BE,Planned maintenance,A03,,2023-02-27 16:00:00+01:00,rBJ0jjP2w9EgYQl9tG9zTw,386.0,Fossil Gas,22WSAINT-000221B,Belgium,SAINT-GHISLAIN STEG,SAINT-GHISLAIN STEG,1,MAW,PT1M,3,2023-02-27 13:30:00+01:00
